promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag,is_valid_date_range
876,Cross_Sell_Percentage_Discount_876,Percentage_Discount,46.0,46.46,2025-06-17,2025-07-07,20,High_Value,In_App,Cross_Sell,Electronics,0.15,16306.74,29.15,False,False,False,False,True
877,Retention_BOGO_877,BOGO,0.0,0.0,2024-07-23,2024-07-10,13,Medium_Value,In_App,Retention,Unknown,0.178,3349.06,22.54,True,False,False,False,False
878,Reactivation_Percentage_Discount_878,Percentage_Discount,48.9,0.0,2025-04-09,2025-05-15,36,Lapsed,In_App,Reactivation,Beauty,0.068,23587.56,43.48,False,False,False,False,True
879,Reactivation_Percentage_Discount_879,Percentage_Discount,13.7,24.17,2024-10-14,2024-11-08,25,High_Value,Website_Banner,Reactivation,Electronics,0.149,41272.84,46.16,False,False,False,False,True
880,Upsell_Fixed_Amount_880,Fixed_Amount,43.96,20.23,2025-07-31,2025-08-08,8,Medium_Value,Website_Banner,Upsell,Unknown,0.088,46786.18,21.47,False,False,False,False,True
881,Retention_BOGO_881,BOGO,0.0,7.75,2025-01-27,2025-02-10,14,Low_Value,Website_Banner,Retention,Sports,0.096,32921.14,41.91,False,False,False,False,True
882,Cross_Sell_Percentage_Discount_882,Percentage_Discount,32.6,7.75,2024-12-01,2024-12-16,15,New_Customer,Email,Cross_Sell,Sports,0.158,5504.87,26.83,False,False,False,False,True
883,Reactivation_BOGO_883,BOGO,0.0,21.92,2025-06-01,2025-06-16,15,Medium_Value,Social,Reactivation,Unknown,0.123,20792.35,43.5,False,False,False,False,True
884,Acquisition_Free_Shipping_884,Free_Shipping,0.0,56.51,2025-07-05,2025-07-31,26,Medium_Value,Push,Acquisition,Unknown,0.118,40681.14,25.28,False,False,False,False,True
885,Reactivation_Fixed_Amount_885,Fixed_Amount,58.45,0.0,2025-07-15,2025-08-25,41,Low_Value,Push,Reactivation,Unknown,0.233,35738.64,35.13,False,False,False,False,True
886,Acquisition_Percentage_Discount_886,Percentage_Discount,15.4,31.94,2025-08-07,2025-09-29,53,High_Value,In_App,Acquisition,Unknown,0.147,1368.33,19.14,False,False,False,False,True
887,Upsell_Percentage_Discount_887,Percentage_Discount,7.6,7.17,2024-10-12,2024-10-31,19,Medium_Value,In_App,Upsell,Unknown,0.221,5686.22,21.43,False,False,False,False,True
888,Cross_Sell_Percentage_Discount_888,Percentage_Discount,32.5,13.46,2024-09-08,2024-09-17,9,Medium_Value,Push,Cross_Sell,Unknown,0.08,10744.84,23.52,False,False,False,False,True
889,Reactivation_Free_Shipping_889,Free_Shipping,0.0,44.97,2025-05-13,2025-06-17,35,Low_Value,Email,Reactivation,Unknown,0.087,3921.58,30.92,False,False,False,False,True
890,Upsell_Fixed_Amount_890,Fixed_Amount,97.54,,2024-09-30,2024-10-03,3,New_Customer,Website_Banner,Upsell,Home,0.197,39044.04,31.21,False,False,False,False,True
891,Retention_BOGO_891,BOGO,0.0,78.82,2024-11-21,2024-11-25,4,All_Customers,Social,Retention,Books,0.193,2459.51,43.75,False,False,False,False,True
892,Retention_Percentage_Discount_892,Percentage_Discount,46.3,89.67,2025-05-11,2025-05-28,17,Medium_Value,Email,Retention,Unknown,0.24,46354.09,45.16,False,False,False,False,True
893,Retention_Fixed_Amount_893,Fixed_Amount,76.56,,2025-08-21,2025-09-01,11,Lapsed,In_App,Retention,Electronics,0.152,27470.24,36.97,False,False,False,False,True
894,Cross_Sell_Percentage_Discount_894,Percentage_Discount,36.8,28.79,2025-04-17,2025-04-25,8,Lapsed,SMS,Cross_Sell,Clothing,0.136,2094.46,16.89,False,False,False,False,True
895,Reactivation_Free_Shipping_895,Free_Shipping,0.0,0.0,2025-08-09,2025-09-12,34,New_Customer,Email,Reactivation,Unknown,0.119,26194.48,47.09,False,False,False,False,True
896,Retention_Fixed_Amount_896,Fixed_Amount,95.77,17.65,2025-02-26,2025-03-05,7,Lapsed,In_App,Retention,Beauty,0.058,33363.22,37.23,False,False,False,False,True
897,Retention_BOGO_897,BOGO,0.0,32.21,2024-12-25,2025-01-04,10,New_Customer,Push,Retention,Unknown,0.138,13497.11,28.49,False,False,False,False,True
898,Cross_Sell_Percentage_Discount_898,Percentage_Discount,47.6,0.0,2024-07-24,2024-08-03,10,Medium_Value,Push,Cross_Sell,Sports,0.146,2913.32,28.82,False,False,False,False,True
899,Cross_Sell_BOGO_899,BOGO,0.0,,2025-04-11,2025-04-30,19,New_Customer,Website_Banner,Cross_Sell,Unknown,0.241,37778.16,15.19,False,False,False,False,True
900,Retention_Percentage_Discount_900,Percentage_Discount,46.9,20.12,2024-07-31,2024-08-10,10,All_Customers,Push,Retention,Unknown,0.234,1420.26,38.92,False,False,False,False,True
901,Acquisition_BOGO_901,BOGO,0.0,0.0,2025-08-02,2025-08-27,25,Low_Value,SMS,Acquisition,Clothing,0.157,10233.34,16.39,False,False,False,False,True
902,Acquisition_BOGO_902,BOGO,0.0,67.71,2024-09-10,2024-08-13,28,All_Customers,Email,Acquisition,Unknown,0.206,43087.9,40.17,True,False,False,False,False
903,Upsell_Fixed_Amount_903,Fixed_Amount,49.76,74.75,2024-08-03,2024-08-21,18,Lapsed,SMS,Upsell,Unknown,0.149,42165.4,30.65,False,False,False,False,True
904,Reactivation_BOGO_904,BOGO,0.0,54.22,2024-10-27,2024-12-12,46,Low_Value,Push,Reactivation,Electronics,0.247,13763.87,7.28,False,False,False,False,True
905,Cross_Sell_BOGO_905,BOGO,0.0,54.86,2025-05-02,2025-05-10,8,Low_Value,In_App,Cross_Sell,Unknown,0.204,41405.86,45.71,False,False,False,False,True
906,Upsell_BOGO_906,BOGO,0.0,98.01,2025-04-24,2025-05-12,18,Low_Value,In_App,Upsell,Unknown,0.217,9796.31,27.7,False,False,False,False,True
907,Upsell_Fixed_Amount_907,Fixed_Amount,78.73,51.33,2024-08-28,2024-09-02,5,High_Value,SMS,Upsell,Unknown,0.147,9474.41,46.16,False,False,False,False,True
908,Reactivation_Free_Shipping_908,Free_Shipping,0.0,0.0,2025-08-26,2025-10-01,36,Medium_Value,Website_Banner,Reactivation,Beauty,0.066,12285.51,18.33,False,False,False,False,True
909,Cross_Sell_Free_Shipping_909,Free_Shipping,0.0,2.84,2025-07-15,2025-07-20,5,Low_Value,SMS,Cross_Sell,Unknown,0.132,26411.42,25.23,False,False,False,False,True
910,Retention_Free_Shipping_910,Free_Shipping,0.0,26.59,2025-05-16,2025-05-29,13,All_Customers,Email,Retention,Clothing,0.167,29414.25,21.7,False,False,False,False,True
911,Retention_Free_Shipping_911,Free_Shipping,0.0,78.48,2025-01-02,2025-01-08,6,Low_Value,Push,Retention,Unknown,0.167,29166.67,25.48,False,False,False,False,True
912,Cross_Sell_Free_Shipping_912,Free_Shipping,0.0,0.0,2025-07-27,2025-08-05,9,New_Customer,Website_Banner,Cross_Sell,Clothing,0.126,10662.99,16.5,False,False,False,False,True
913,Reactivation_BOGO_913,BOGO,0.0,0.0,2024-07-21,2024-08-24,34,Medium_Value,Push,Reactivation,Unknown,0.098,41122.1,22.82,False,False,False,False,True
914,Acquisition_Percentage_Discount_914,Percentage_Discount,16.5,0.0,2025-01-26,2025-02-11,16,High_Value,Push,Acquisition,Sports,0.142,30739.26,40.47,False,False,False,False,True
915,Upsell_BOGO_915,BOGO,0.0,0.0,2024-11-02,2024-11-11,9,Low_Value,Social,Upsell,Unknown,0.108,49888.54,5.75,False,False,False,False,True
916,Reactivation_Fixed_Amount_916,Fixed_Amount,18.43,0.0,2025-05-16,2025-06-13,28,Medium_Value,In_App,Reactivation,Unknown,0.15,11532.65,14.8,False,False,False,False,True
917,Acquisition_BOGO_917,BOGO,0.0,94.13,2024-12-12,2025-02-01,51,Medium_Value,SMS,Acquisition,Unknown,0.176,22204.84,28.81,False,False,False,False,True
918,Acquisition_BOGO_918,BOGO,0.0,82.8,2025-05-26,2025-06-13,18,High_Value,SMS,Acquisition,Unknown,0.108,46312.55,39.51,False,False,False,False,True
919,Retention_BOGO_919,BOGO,0.0,23.06,2024-09-01,2024-09-07,6,Lapsed,Push,Retention,Unknown,0.096,17840.35,16.53,False,False,False,False,True
920,Retention_Free_Shipping_920,Free_Shipping,0.0,0.0,2025-08-03,2025-08-12,9,Medium_Value,Email,Retention,Electronics,0.175,39961.47,21.51,False,False,False,False,True
921,Acquisition_BOGO_921,BOGO,0.0,,2025-04-03,2025-04-19,16,Low_Value,Email,Acquisition,Electronics,0.238,22792.9,38.34,False,False,False,False,True
922,Upsell_BOGO_922,BOGO,0.0,,2025-07-31,2025-08-12,12,Low_Value,SMS,Upsell,Beauty,0.167,17597.81,41.64,False,False,False,False,True
923,Reactivation_BOGO_923,BOGO,0.0,41.63,2025-07-20,2025-09-06,48,Low_Value,SMS,Reactivation,Electronics,0.078,41624.89,5.81,False,False,False,False,True
924,Retention_Free_Shipping_924,Free_Shipping,0.0,83.38,2025-05-10,2025-05-24,14,Medium_Value,In_App,Retention,Sports,0.053,32675.59,26.17,False,False,False,False,True
925,Acquisition_Percentage_Discount_925,Percentage_Discount,46.0,6.99,2025-07-19,2025-08-26,38,Low_Value,Social,Acquisition,Unknown,0.109,38843.74,30.86,False,False,False,False,True
926,Acquisition_Free_Shipping_926,Free_Shipping,0.0,49.02,2025-05-31,2025-07-04,34,Low_Value,Push,Acquisition,Unknown,0.077,39077.59,32.96,False,False,False,False,True
927,Upsell_Fixed_Amount_927,Fixed_Amount,84.34,27.64,2025-04-30,2025-05-05,5,All_Customers,SMS,Upsell,Unknown,0.127,37868.77,39.86,False,False,False,False,True
928,Cross_Sell_BOGO_928,BOGO,0.0,0.0,2024-11-20,2024-11-30,10,Low_Value,Social,Cross_Sell,Unknown,0.187,23879.45,14.57,False,False,False,False,True
929,Cross_Sell_Free_Shipping_929,Free_Shipping,,66.24,2024-07-09,2024-07-27,18,New_Customer,Social,Cross_Sell,Unknown,0.2,21682.74,22.43,False,True,False,False,True
930,Cross_Sell_BOGO_930,BOGO,0.0,0.0,2025-06-06,2025-06-22,16,New_Customer,In_App,Cross_Sell,Books,0.135,45628.77,18.92,False,False,False,False,True
931,Retention_Free_Shipping_931,Free_Shipping,0.0,88.41,2025-09-26,2025-10-01,5,High_Value,Push,Retention,Electronics,0.131,39954.97,18.47,False,False,False,False,True
932,Cross_Sell_Percentage_Discount_932,Percentage_Discount,21.8,93.15,2025-04-08,2025-04-12,4,All_Customers,In_App,Cross_Sell,Home,0.064,4295.85,26.75,False,False,False,False,True
933,Cross_Sell_Percentage_Discount_933,Percentage_Discount,10.0,0.0,2025-06-18,2025-06-24,6,New_Customer,Email,Cross_Sell,Beauty,0.066,9284.81,26.41,False,False,False,False,True
934,Retention_Free_Shipping_934,Free_Shipping,0.0,,2025-07-25,2025-08-08,14,Lapsed,Email,Retention,Unknown,0.146,43271.62,30.7,False,False,False,False,True
935,Reactivation_BOGO_935,BOGO,0.0,0.0,2025-02-17,2025-04-05,47,New_Customer,Social,Reactivation,Beauty,0.097,20536.14,28.22,False,False,False,False,True
936,Reactivation_Fixed_Amount_936,Fixed_Amount,72.46,29.98,2024-08-29,2024-10-04,36,Lapsed,Push,Reactivation,Books,0.115,40824.5,48.49,False,False,False,False,True
937,Reactivation_BOGO_937,BOGO,0.0,,2024-09-21,2024-10-30,39,Lapsed,SMS,Reactivation,Beauty,0.245,11445.67,46.06,False,False,False,False,True
938,Cross_Sell_BOGO_938,BOGO,0.0,67.72,2025-01-06,2025-01-22,16,New_Customer,Email,Cross_Sell,Unknown,0.07,44606.44,38.58,False,False,False,False,True
939,Upsell_BOGO_939,BOGO,0.0,81.56,2025-07-30,2025-08-07,8,All_Customers,Email,Upsell,Unknown,0.085,11632.57,46.41,False,False,False,False,True
940,Retention_Fixed_Amount_940,Fixed_Amount,76.73,33.94,2025-09-08,2025-09-15,7,High_Value,SMS,Retention,Beauty,0.095,34050.83,46.7,False,False,False,False,True
941,Upsell_Free_Shipping_941,Free_Shipping,0.0,87.38,2025-08-12,2025-08-25,13,New_Customer,Social,Upsell,Unknown,0.246,11533.93,47.47,False,False,False,False,True
942,Retention_Fixed_Amount_942,Fixed_Amount,99.26,8.91,2025-01-31,2025-02-08,8,New_Customer,Push,Retention,Sports,0.237,16588.66,40.48,False,False,False,False,True
943,Reactivation_Free_Shipping_943,Free_Shipping,0.0,0.0,2024-08-08,2024-09-05,28,Lapsed,Push,Reactivation,Home,0.196,43496.07,25.15,False,False,False,False,True
944,Retention_Percentage_Discount_944,Percentage_Discount,5.9,41.68,2024-07-30,2024-08-14,15,All_Customers,Social,Retention,Unknown,0.077,28605.03,24.79,False,False,False,False,True
945,Upsell_Free_Shipping_945,Free_Shipping,0.0,,2025-01-18,2025-01-31,13,New_Customer,Social,Upsell,Books,0.198,36111.56,6.66,False,False,False,False,True
946,Reactivation_BOGO_946,BOGO,0.0,0.0,2024-07-18,2024-09-06,50,Medium_Value,Website_Banner,Reactivation,Home,0.078,47380.13,8.42,False,False,False,False,True
947,Cross_Sell_Percentage_Discount_947,Percentage_Discount,39.9,0.0,2024-07-17,2024-07-31,14,Medium_Value,Email,Cross_Sell,Unknown,0.084,42076.08,48.83,False,False,False,False,True
948,Acquisition_Fixed_Amount_948,Fixed_Amount,18.46,0.0,2025-05-17,2025-06-18,32,Medium_Value,Website_Banner,Acquisition,Unknown,0.134,32030.75,7.11,False,False,False,False,True
949,Reactivation_Percentage_Discount_949,Percentage_Discount,14.0,92.59,2025-06-28,2025-08-23,56,All_Customers,Email,Reactivation,Sports,0.072,46509.83,39.07,False,False,False,False,True
950,Cross_Sell_Free_Shipping_950,Free_Shipping,0.0,,2024-12-03,2024-12-09,6,Lapsed,Website_Banner,Cross_Sell,Unknown,0.14,4216.05,38.18,False,False,False,False,True
951,Retention_BOGO_951,BOGO,0.0,16.4,2025-07-04,2025-07-20,16,All_Customers,Website_Banner,Retention,Clothing,0.187,18650.38,30.61,False,False,False,False,True
952,Cross_Sell_Fixed_Amount_952,Fixed_Amount,91.29,22.95,2025-06-17,2025-07-02,15,Medium_Value,Social,Cross_Sell,Unknown,0.213,21777.97,35.17,False,False,False,False,True
953,Acquisition_Percentage_Discount_953,Percentage_Discount,12.6,0.0,2024-08-13,2024-09-15,33,Medium_Value,SMS,Acquisition,Beauty,0.146,14583.41,15.16,False,False,False,False,True
954,Upsell_Fixed_Amount_954,Fixed_Amount,,61.02,2025-02-20,2025-02-08,12,All_Customers,Push,Upsell,Unknown,0.084,6471.57,34.96,True,True,False,False,False
955,Acquisition_Percentage_Discount_955,Percentage_Discount,29.1,0.0,2025-05-25,2025-07-20,56,Low_Value,Push,Acquisition,Unknown,0.233,48984.24,49.77,False,False,False,False,True
956,Cross_Sell_Free_Shipping_956,Free_Shipping,0.0,1.36,2025-03-04,2025-03-19,15,High_Value,Social,Cross_Sell,Clothing,0.238,30239.79,17.59,False,False,False,False,True
957,Retention_Free_Shipping_957,Free_Shipping,0.0,0.0,2025-01-11,2025-01-19,8,High_Value,Website_Banner,Retention,Unknown,0.135,41155.73,40.99,False,False,False,False,True
958,Retention_Fixed_Amount_958,Fixed_Amount,47.76,0.0,2024-11-24,2024-12-08,14,All_Customers,Website_Banner,Retention,Home,0.218,47567.56,44.04,False,False,False,False,True
959,Upsell_Percentage_Discount_959,Percentage_Discount,38.6,0.0,2025-01-23,2025-02-13,21,High_Value,Push,Upsell,Unknown,0.221,24900.6,47.61,False,False,False,False,True
960,Acquisition_BOGO_960,BOGO,0.0,0.0,2024-09-20,2024-10-20,30,All_Customers,Social,Acquisition,Home,0.234,15319.07,22.27,False,False,False,False,True
961,Upsell_BOGO_961,BOGO,0.0,36.24,2024-07-17,2024-08-06,20,New_Customer,Push,Upsell,Unknown,0.064,14945.82,36.48,False,False,False,False,True
962,Upsell_Free_Shipping_962,Free_Shipping,0.0,37.18,2024-08-30,2024-09-15,16,High_Value,Email,Upsell,Unknown,0.167,26635.17,12.83,False,False,False,False,True
963,Retention_Percentage_Discount_963,Percentage_Discount,28.5,0.0,2025-06-02,2025-06-05,3,New_Customer,SMS,Retention,Unknown,0.136,39101.78,22.04,False,False,False,False,True
964,Cross_Sell_Percentage_Discount_964,Percentage_Discount,34.3,13.85,2025-06-12,2025-06-28,16,New_Customer,In_App,Cross_Sell,Unknown,0.081,23608.69,35.06,False,False,False,False,True
965,Acquisition_Fixed_Amount_965,Fixed_Amount,64.66,85.59,2025-05-27,2025-07-20,54,High_Value,In_App,Acquisition,Unknown,0.143,42507.53,26.61,False,False,False,False,True
966,Acquisition_BOGO_966,BOGO,0.0,86.54,2024-12-07,2025-01-08,32,High_Value,In_App,Acquisition,Unknown,0.092,29573.92,15.16,False,False,False,False,True
967,Retention_BOGO_967,BOGO,0.0,0.0,2024-07-23,2024-08-06,14,Lapsed,Social,Retention,Books,0.245,3783.33,31.95,False,False,False,False,True
968,Reactivation_Fixed_Amount_968,Fixed_Amount,65.27,80.16,2024-08-18,2024-10-17,60,Medium_Value,Website_Banner,Reactivation,Sports,0.102,29570.79,39.74,False,False,False,False,True
969,Upsell_BOGO_969,BOGO,0.0,0.0,2025-07-27,2025-08-13,17,Medium_Value,Push,Upsell,Unknown,0.072,16953.29,40.76,False,False,False,False,True
970,Reactivation_Free_Shipping_970,Free_Shipping,0.0,35.91,2024-08-04,2024-09-01,28,High_Value,Website_Banner,Reactivation,Unknown,0.059,43961.23,39.5,False,False,False,False,True
971,Reactivation_Percentage_Discount_971,Percentage_Discount,9.2,,2025-05-12,2025-05-28,16,New_Customer,SMS,Reactivation,Beauty,0.055,1604.8,36.21,False,False,False,False,True
972,Upsell_BOGO_972,BOGO,0.0,41.23,2025-08-21,2025-09-03,13,Medium_Value,Email,Upsell,Unknown,0.189,8823.94,13.01,False,False,False,False,True
973,Retention_BOGO_973,BOGO,0.0,0.0,2025-07-06,2025-07-17,11,New_Customer,Push,Retention,Unknown,0.059,9842.68,40.7,False,False,False,False,True
974,Reactivation_Fixed_Amount_974,Fixed_Amount,26.68,73.68,2024-07-26,2024-09-24,60,New_Customer,SMS,Reactivation,Unknown,0.082,10874.9,38.83,False,False,False,False,True
975,Upsell_Percentage_Discount_975,Percentage_Discount,27.0,,2025-09-11,2025-09-17,6,Low_Value,Social,Upsell,Unknown,0.219,33249.49,9.51,False,False,False,False,True
976,Retention_BOGO_976,BOGO,0.0,31.57,2024-10-14,2024-10-28,14,Low_Value,Email,Retention,Unknown,0.096,5396.83,24.96,False,False,False,False,True
977,Retention_Free_Shipping_977,Free_Shipping,0.0,34.49,2025-01-26,2025-02-06,11,Low_Value,Email,Retention,Unknown,0.084,9276.07,13.12,False,False,False,False,True
978,Reactivation_BOGO_978,BOGO,0.0,56.71,2025-04-05,2025-05-04,29,Medium_Value,SMS,Reactivation,Unknown,0.172,12513.61,6.64,False,False,False,False,True
979,Acquisition_Fixed_Amount_979,Fixed_Amount,82.57,99.38,2024-07-14,2024-07-28,14,New_Customer,Email,Acquisition,Unknown,0.081,9246.98,17.33,False,False,False,False,True
980,Acquisition_Free_Shipping_980,Free_Shipping,0.0,30.89,2024-07-23,2024-09-08,47,New_Customer,Push,Acquisition,Clothing,0.206,31638.85,12.07,False,False,False,False,True
981,Reactivation_Free_Shipping_981,Free_Shipping,,,2024-09-30,2024-10-21,21,All_Customers,Email,Reactivation,Unknown,0.155,12596.4,46.78,False,True,False,False,True
982,Upsell_Fixed_Amount_982,Fixed_Amount,75.09,29.09,2025-03-26,2025-04-14,19,Medium_Value,SMS,Upsell,Unknown,0.218,1825.75,10.48,False,False,False,False,True
983,Reactivation_Percentage_Discount_983,Percentage_Discount,15.7,41.79,2025-05-20,2025-06-29,40,Lapsed,In_App,Reactivation,Beauty,0.241,49512.82,32.13,False,False,False,False,True
984,Acquisition_Fixed_Amount_984,Fixed_Amount,88.25,72.72,2024-10-17,2024-09-11,36,Low_Value,SMS,Acquisition,Unknown,0.111,19216.74,26.19,True,False,False,False,False
985,Retention_Percentage_Discount_985,Percentage_Discount,7.5,,2024-12-08,2024-12-18,10,New_Customer,Email,Retention,Unknown,0.191,49661.04,25.02,False,False,False,False,True
986,Cross_Sell_Percentage_Discount_986,Percentage_Discount,32.9,85.19,2024-10-21,2024-10-25,4,Medium_Value,Email,Cross_Sell,Home,0.12,49886.1,48.61,False,False,False,False,True
987,Retention_Free_Shipping_987,Free_Shipping,0.0,12.21,2025-03-07,2025-03-26,19,Low_Value,In_App,Retention,Unknown,0.172,40497.37,13.26,False,False,False,False,True
988,Upsell_BOGO_988,BOGO,0.0,60.58,2025-09-03,2025-09-10,7,Low_Value,Push,Upsell,Unknown,0.184,10929.71,23.67,False,False,False,False,True
989,Acquisition_Percentage_Discount_989,Percentage_Discount,47.6,0.0,2024-07-08,2024-08-31,54,Low_Value,In_App,Acquisition,Clothing,0.164,16554.6,39.91,False,False,False,False,True
990,Retention_Fixed_Amount_990,Fixed_Amount,39.64,31.52,2024-12-10,2024-12-16,6,Low_Value,SMS,Retention,Unknown,0.087,36928.37,40.61,False,False,False,False,True
991,Acquisition_Fixed_Amount_991,Fixed_Amount,36.3,77.25,2025-07-13,2025-07-28,15,Lapsed,Social,Acquisition,Unknown,0.173,33552.67,37.48,False,False,False,False,True
992,Acquisition_Free_Shipping_992,Free_Shipping,0.0,70.79,2025-05-13,2025-06-18,36,Medium_Value,Social,Acquisition,Unknown,0.217,22833.98,7.51,False,False,False,False,True
993,Reactivation_Percentage_Discount_993,Percentage_Discount,13.6,0.0,2025-08-30,2025-09-29,30,New_Customer,In_App,Reactivation,Beauty,0.061,47818.05,18.74,False,False,False,False,True
994,Cross_Sell_Fixed_Amount_994,Fixed_Amount,94.01,0.0,2024-09-03,2024-09-20,17,Medium_Value,Push,Cross_Sell,Unknown,0.192,28243.75,36.55,False,False,False,False,True
995,Acquisition_Percentage_Discount_995,Percentage_Discount,6.0,48.51,2025-04-14,2025-05-09,25,Lapsed,Email,Acquisition,Home,0.121,48519.03,19.04,False,False,False,False,True
996,Upsell_Free_Shipping_996,Free_Shipping,0.0,87.04,2025-04-30,2025-05-20,20,New_Customer,Email,Upsell,Clothing,0.072,37564.74,10.79,False,False,False,False,True
997,Reactivation_Percentage_Discount_997,Percentage_Discount,30.6,65.48,2025-03-16,2025-04-19,34,New_Customer,In_App,Reactivation,Unknown,0.168,40118.39,5.65,False,False,False,False,True
998,Retention_Fixed_Amount_998,Fixed_Amount,86.02,87.2,2025-07-30,2025-08-03,4,Medium_Value,Website_Banner,Retention,Clothing,0.175,15453.7,16.52,False,False,False,False,True
999,Upsell_Fixed_Amount_999,Fixed_Amount,86.64,57.86,2025-01-26,2025-02-15,20,Medium_Value,Website_Banner,Upsell,Unknown,0.092,44066.31,15.06,False,False,False,False,True
1000,Cross_Sell_BOGO_1000,BOGO,0.0,43.24,2025-07-24,2025-08-12,19,Medium_Value,Push,Cross_Sell,Beauty,0.15,41571.37,45.75,False,False,False,False,True
