promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,total_orders,total_customers,total_revenue,total_items_sold,avg_order_value,attributed_orders,attributed_revenue,budget_allocated,cost_per_acquisition,estimated_cpa,revenue_per_budget,campaign_status,invalid_date_range_flag,negative_discount_flag,invalid_expected_response_rate_flag,invalid_budget_flag
907,Upsell_Fixed_Amount_907,Fixed_Amount,78.73,51.33,2024-08-28,2024-09-02,5,High_Value,SMS,Upsell,Unknown,0.147,0,0,0.0,0,,0,0.0,9474.41,46.16,,0.0,Completed,False,False,False,False
908,Reactivation_Free_Shipping_908,Free_Shipping,0.0,0.0,2025-08-26,2025-10-01,36,Medium_Value,Website_Banner,Reactivation,Beauty,0.066,0,0,0.0,0,,0,0.0,12285.51,18.33,,0.0,Completed,False,False,False,False
909,Cross_Sell_Free_Shipping_909,Free_Shipping,0.0,2.84,2025-07-15,2025-07-20,5,Low_Value,SMS,Cross_Sell,Unknown,0.132,0,0,0.0,0,,0,0.0,26411.42,25.23,,0.0,Completed,False,False,False,False
910,Retention_Free_Shipping_910,Free_Shipping,0.0,26.59,2025-05-16,2025-05-29,13,All_Customers,Email,Retention,Clothing,0.167,7,7,1192.11,41,170.30142857142857,7,1192.11,29414.25,21.7,4202.04,0.0405,Completed,False,False,False,False
911,Retention_Free_Shipping_911,Free_Shipping,0.0,78.48,2025-01-02,2025-01-08,6,Low_Value,Push,Retention,Unknown,0.167,0,0,0.0,0,,0,0.0,29166.67,25.48,,0.0,Completed,False,False,False,False
912,Cross_Sell_Free_Shipping_912,Free_Shipping,0.0,0.0,2025-07-27,2025-08-05,9,New_Customer,Website_Banner,Cross_Sell,Clothing,0.126,0,0,0.0,0,,0,0.0,10662.99,16.5,,0.0,Completed,False,False,False,False
913,Reactivation_BOGO_913,BOGO,0.0,0.0,2024-07-21,2024-08-24,34,Medium_Value,Push,Reactivation,Unknown,0.098,8,8,1401.49,45,175.18625,8,1401.49,41122.1,22.82,5140.26,0.0341,Completed,False,False,False,False
914,Acquisition_Percentage_Discount_914,Percentage_Discount,16.5,0.0,2025-01-26,2025-02-11,16,High_Value,Push,Acquisition,Sports,0.142,0,0,0.0,0,,0,0.0,30739.26,40.47,,0.0,Completed,False,False,False,False
915,Upsell_BOGO_915,BOGO,0.0,0.0,2024-11-02,2024-11-11,9,Low_Value,Social,Upsell,Unknown,0.108,0,0,0.0,0,,0,0.0,49888.54,5.75,,0.0,Completed,False,False,False,False
916,Reactivation_Fixed_Amount_916,Fixed_Amount,18.43,0.0,2025-05-16,2025-06-13,28,Medium_Value,In_App,Reactivation,Unknown,0.15,0,0,0.0,0,,0,0.0,11532.65,14.8,,0.0,Completed,False,False,False,False
917,Acquisition_BOGO_917,BOGO,0.0,94.13,2024-12-12,2025-02-01,51,Medium_Value,SMS,Acquisition,Unknown,0.176,3,3,638.83,15,212.94333333333333,3,638.83,22204.84,28.81,7401.61,0.0288,Completed,False,False,False,False
918,Acquisition_BOGO_918,BOGO,0.0,82.8,2025-05-26,2025-06-13,18,High_Value,SMS,Acquisition,Unknown,0.108,1,1,366.29,16,366.29,1,366.29,46312.55,39.51,46312.55,0.0079,Completed,False,False,False,False
919,Retention_BOGO_919,BOGO,0.0,23.06,2024-09-01,2024-09-07,6,Lapsed,Push,Retention,Unknown,0.096,0,0,0.0,0,,0,0.0,17840.35,16.53,,0.0,Completed,False,False,False,False
920,Retention_Free_Shipping_920,Free_Shipping,0.0,0.0,2025-08-03,2025-08-12,9,Medium_Value,Email,Retention,Electronics,0.175,0,0,0.0,0,,0,0.0,39961.47,21.51,,0.0,Completed,False,False,False,False
921,Acquisition_BOGO_921,BOGO,0.0,,2025-04-03,2025-04-19,16,Low_Value,Email,Acquisition,Electronics,0.238,1,1,105.44,15,105.44,1,105.44,22792.9,38.34,22792.9,0.0046,Completed,False,False,False,False
922,Upsell_BOGO_922,BOGO,0.0,,2025-07-31,2025-08-12,12,Low_Value,SMS,Upsell,Beauty,0.167,0,0,0.0,0,,0,0.0,17597.81,41.64,,0.0,Completed,False,False,False,False
923,Reactivation_BOGO_923,BOGO,0.0,41.63,2025-07-20,2025-09-06,48,Low_Value,SMS,Reactivation,Electronics,0.078,0,0,0.0,0,,0,0.0,41624.89,5.81,,0.0,Completed,False,False,False,False
924,Retention_Free_Shipping_924,Free_Shipping,0.0,83.38,2025-05-10,2025-05-24,14,Medium_Value,In_App,Retention,Sports,0.053,0,0,0.0,0,,0,0.0,32675.59,26.17,,0.0,Completed,False,False,False,False
925,Acquisition_Percentage_Discount_925,Percentage_Discount,46.0,6.99,2025-07-19,2025-08-26,38,Low_Value,Social,Acquisition,Unknown,0.109,0,0,0.0,0,,0,0.0,38843.74,30.86,,0.0,Completed,False,False,False,False
926,Acquisition_Free_Shipping_926,Free_Shipping,0.0,49.02,2025-05-31,2025-07-04,34,Low_Value,Push,Acquisition,Unknown,0.077,2,2,164.09,12,82.045,2,164.09,39077.59,32.96,19538.8,0.0042,Completed,False,False,False,False
927,Upsell_Fixed_Amount_927,Fixed_Amount,84.34,27.64,2025-04-30,2025-05-05,5,All_Customers,SMS,Upsell,Unknown,0.127,8,8,1790.5,57,223.8125,8,1790.5,37868.77,39.86,4733.6,0.0473,Completed,False,False,False,False
928,Cross_Sell_BOGO_928,BOGO,0.0,0.0,2024-11-20,2024-11-30,10,Low_Value,Social,Cross_Sell,Unknown,0.187,1,1,107.13,2,107.13,1,107.13,23879.45,14.57,23879.45,0.0045,Completed,False,False,False,False
929,Cross_Sell_Free_Shipping_929,Free_Shipping,,66.24,2024-07-09,2024-07-27,18,New_Customer,Social,Cross_Sell,Unknown,0.2,9,9,1111.36,58,123.48444444444445,9,1111.36,21682.74,22.43,2409.19,0.0513,Completed,False,True,False,False
930,Cross_Sell_BOGO_930,BOGO,0.0,0.0,2025-06-06,2025-06-22,16,New_Customer,In_App,Cross_Sell,Books,0.135,1,1,42.92,7,42.92,1,42.92,45628.77,18.92,45628.77,0.0009,Completed,False,False,False,False
931,Retention_Free_Shipping_931,Free_Shipping,0.0,88.41,2025-09-26,2025-10-01,5,High_Value,Push,Retention,Electronics,0.131,0,0,0.0,0,,0,0.0,39954.97,18.47,,0.0,Completed,False,False,False,False
932,Cross_Sell_Percentage_Discount_932,Percentage_Discount,21.8,93.15,2025-04-08,2025-04-12,4,All_Customers,In_App,Cross_Sell,Home,0.064,0,0,0.0,7,,0,0.0,4295.85,26.75,,0.0,Completed,False,False,False,False
933,Cross_Sell_Percentage_Discount_933,Percentage_Discount,10.0,0.0,2025-06-18,2025-06-24,6,New_Customer,Email,Cross_Sell,Beauty,0.066,1,1,121.01,6,121.01,1,121.01,9284.81,26.41,9284.81,0.013,Completed,False,False,False,False
934,Retention_Free_Shipping_934,Free_Shipping,0.0,,2025-07-25,2025-08-08,14,Lapsed,Email,Retention,Unknown,0.146,0,0,0.0,0,,0,0.0,43271.62,30.7,,0.0,Completed,False,False,False,False
935,Reactivation_BOGO_935,BOGO,0.0,0.0,2025-02-17,2025-04-05,47,New_Customer,Social,Reactivation,Beauty,0.097,4,4,344.3,24,86.075,4,344.3,20536.14,28.22,5134.04,0.0168,Completed,False,False,False,False
936,Reactivation_Fixed_Amount_936,Fixed_Amount,72.46,29.98,2024-08-29,2024-10-04,36,Lapsed,Push,Reactivation,Books,0.115,0,0,0.0,0,,0,0.0,40824.5,48.49,,0.0,Completed,False,False,False,False
937,Reactivation_BOGO_937,BOGO,0.0,,2024-09-21,2024-10-30,39,Lapsed,SMS,Reactivation,Beauty,0.245,0,0,0.0,0,,0,0.0,11445.67,46.06,,0.0,Completed,False,False,False,False
938,Cross_Sell_BOGO_938,BOGO,0.0,67.72,2025-01-06,2025-01-22,16,New_Customer,Email,Cross_Sell,Unknown,0.07,1,1,225.49,7,225.49,1,225.49,44606.44,38.58,44606.44,0.0051,Completed,False,False,False,False
939,Upsell_BOGO_939,BOGO,0.0,81.56,2025-07-30,2025-08-07,8,All_Customers,Email,Upsell,Unknown,0.085,0,0,0.0,0,,0,0.0,11632.57,46.41,,0.0,Completed,False,False,False,False
940,Retention_Fixed_Amount_940,Fixed_Amount,76.73,33.94,2025-09-08,2025-09-15,7,High_Value,SMS,Retention,Beauty,0.095,0,0,0.0,0,,0,0.0,34050.83,46.7,,0.0,Completed,False,False,False,False
941,Upsell_Free_Shipping_941,Free_Shipping,0.0,87.38,2025-08-12,2025-08-25,13,New_Customer,Social,Upsell,Unknown,0.246,0,0,0.0,0,,0,0.0,11533.93,47.47,,0.0,Completed,False,False,False,False
942,Retention_Fixed_Amount_942,Fixed_Amount,99.26,8.91,2025-01-31,2025-02-08,8,New_Customer,Push,Retention,Sports,0.237,2,2,193.36,11,96.68,2,193.36,16588.66,40.48,8294.33,0.0117,Completed,False,False,False,False
943,Reactivation_Free_Shipping_943,Free_Shipping,0.0,0.0,2024-08-08,2024-09-05,28,Lapsed,Push,Reactivation,Home,0.196,0,0,0.0,0,,0,0.0,43496.07,25.15,,0.0,Completed,False,False,False,False
944,Retention_Percentage_Discount_944,Percentage_Discount,5.9,41.68,2024-07-30,2024-08-14,15,All_Customers,Social,Retention,Unknown,0.077,9,9,3089.96,69,343.3288888888889,9,3089.96,28605.03,24.79,3178.34,0.108,Completed,False,False,False,False
945,Upsell_Free_Shipping_945,Free_Shipping,0.0,,2025-01-18,2025-01-31,13,New_Customer,Social,Upsell,Books,0.198,1,1,230.94,5,230.94,1,230.94,36111.56,6.66,36111.56,0.0064,Completed,False,False,False,False
946,Reactivation_BOGO_946,BOGO,0.0,0.0,2024-07-18,2024-09-06,50,Medium_Value,Website_Banner,Reactivation,Home,0.078,0,0,0.0,0,,0,0.0,47380.13,8.42,,0.0,Completed,False,False,False,False
947,Cross_Sell_Percentage_Discount_947,Percentage_Discount,39.9,0.0,2024-07-17,2024-07-31,14,Medium_Value,Email,Cross_Sell,Unknown,0.084,0,0,0.0,0,,0,0.0,42076.08,48.83,,0.0,Completed,False,False,False,False
948,Acquisition_Fixed_Amount_948,Fixed_Amount,18.46,0.0,2025-05-17,2025-06-18,32,Medium_Value,Website_Banner,Acquisition,Unknown,0.134,1,1,272.97,2,272.97,1,272.97,32030.75,7.11,32030.75,0.0085,Completed,False,False,False,False
949,Reactivation_Percentage_Discount_949,Percentage_Discount,14.0,92.59,2025-06-28,2025-08-23,56,All_Customers,Email,Reactivation,Sports,0.072,3,3,266.31,16,88.77,3,266.31,46509.83,39.07,15503.28,0.0057,Completed,False,False,False,False
950,Cross_Sell_Free_Shipping_950,Free_Shipping,0.0,,2024-12-03,2024-12-09,6,Lapsed,Website_Banner,Cross_Sell,Unknown,0.14,0,0,0.0,0,,0,0.0,4216.05,38.18,,0.0,Completed,False,False,False,False
951,Retention_BOGO_951,BOGO,0.0,16.4,2025-07-04,2025-07-20,16,All_Customers,Website_Banner,Retention,Clothing,0.187,0,0,0.0,0,,0,0.0,18650.38,30.61,,0.0,Completed,False,False,False,False
952,Cross_Sell_Fixed_Amount_952,Fixed_Amount,91.29,22.95,2025-06-17,2025-07-02,15,Medium_Value,Social,Cross_Sell,Unknown,0.213,1,1,152.7,5,152.7,1,152.7,21777.97,35.17,21777.97,0.007,Completed,False,False,False,False
953,Acquisition_Percentage_Discount_953,Percentage_Discount,12.6,0.0,2024-08-13,2024-09-15,33,Medium_Value,SMS,Acquisition,Beauty,0.146,4,4,959.67,23,239.9175,4,959.67,14583.41,15.16,3645.85,0.0658,Completed,False,False,False,False
954,Upsell_Fixed_Amount_954,Fixed_Amount,,61.02,2025-02-20,2025-02-08,12,All_Customers,Push,Upsell,Unknown,0.084,0,0,0.0,0,,0,0.0,6471.57,34.96,,0.0,Completed,True,True,False,False
955,Acquisition_Percentage_Discount_955,Percentage_Discount,29.1,0.0,2025-05-25,2025-07-20,56,Low_Value,Push,Acquisition,Unknown,0.233,4,4,368.03,15,92.0075,4,368.03,48984.24,49.77,12246.06,0.0075,Completed,False,False,False,False
956,Cross_Sell_Free_Shipping_956,Free_Shipping,0.0,1.36,2025-03-04,2025-03-19,15,High_Value,Social,Cross_Sell,Clothing,0.238,0,0,0.0,0,,0,0.0,30239.79,17.59,,0.0,Completed,False,False,False,False
957,Retention_Free_Shipping_957,Free_Shipping,0.0,0.0,2025-01-11,2025-01-19,8,High_Value,Website_Banner,Retention,Unknown,0.135,0,0,0.0,0,,0,0.0,41155.73,40.99,,0.0,Completed,False,False,False,False
958,Retention_Fixed_Amount_958,Fixed_Amount,47.76,0.0,2024-11-24,2024-12-08,14,All_Customers,Website_Banner,Retention,Home,0.218,1,1,93.27,3,93.27,1,93.27,47567.56,44.04,47567.56,0.002,Completed,False,False,False,False
959,Upsell_Percentage_Discount_959,Percentage_Discount,38.6,0.0,2025-01-23,2025-02-13,21,High_Value,Push,Upsell,Unknown,0.221,0,0,0.0,0,,0,0.0,24900.6,47.61,,0.0,Completed,False,False,False,False
960,Acquisition_BOGO_960,BOGO,0.0,0.0,2024-09-20,2024-10-20,30,All_Customers,Social,Acquisition,Home,0.234,16,14,2499.31,121,156.206875,16,2499.31,15319.07,22.27,1094.22,0.1632,Completed,False,False,False,False
961,Upsell_BOGO_961,BOGO,0.0,36.24,2024-07-17,2024-08-06,20,New_Customer,Push,Upsell,Unknown,0.064,4,4,501.45,18,125.3625,4,501.45,14945.82,36.48,3736.46,0.0336,Completed,False,False,False,False
962,Upsell_Free_Shipping_962,Free_Shipping,0.0,37.18,2024-08-30,2024-09-15,16,High_Value,Email,Upsell,Unknown,0.167,1,1,355.53,3,355.53,1,355.53,26635.17,12.83,26635.17,0.0133,Completed,False,False,False,False
963,Retention_Percentage_Discount_963,Percentage_Discount,28.5,0.0,2025-06-02,2025-06-05,3,New_Customer,SMS,Retention,Unknown,0.136,0,0,0.0,0,,0,0.0,39101.78,22.04,,0.0,Completed,False,False,False,False
964,Cross_Sell_Percentage_Discount_964,Percentage_Discount,34.3,13.85,2025-06-12,2025-06-28,16,New_Customer,In_App,Cross_Sell,Unknown,0.081,1,1,64.71,3,64.71,1,64.71,23608.69,35.06,23608.69,0.0027,Completed,False,False,False,False
965,Acquisition_Fixed_Amount_965,Fixed_Amount,64.66,85.59,2025-05-27,2025-07-20,54,High_Value,In_App,Acquisition,Unknown,0.143,1,1,590.45,2,590.45,1,590.45,42507.53,26.61,42507.53,0.0139,Completed,False,False,False,False
966,Acquisition_BOGO_966,BOGO,0.0,86.54,2024-12-07,2025-01-08,32,High_Value,In_App,Acquisition,Unknown,0.092,0,0,0.0,0,,0,0.0,29573.92,15.16,,0.0,Completed,False,False,False,False
967,Retention_BOGO_967,BOGO,0.0,0.0,2024-07-23,2024-08-06,14,Lapsed,Social,Retention,Books,0.245,0,0,0.0,0,,0,0.0,3783.33,31.95,,0.0,Completed,False,False,False,False
968,Reactivation_Fixed_Amount_968,Fixed_Amount,65.27,80.16,2024-08-18,2024-10-17,60,Medium_Value,Website_Banner,Reactivation,Sports,0.102,2,2,479.2,6,239.6,2,479.2,29570.79,39.74,14785.4,0.0162,Completed,False,False,False,False
969,Upsell_BOGO_969,BOGO,0.0,0.0,2025-07-27,2025-08-13,17,Medium_Value,Push,Upsell,Unknown,0.072,0,0,0.0,0,,0,0.0,16953.29,40.76,,0.0,Completed,False,False,False,False
970,Reactivation_Free_Shipping_970,Free_Shipping,0.0,35.91,2024-08-04,2024-09-01,28,High_Value,Website_Banner,Reactivation,Unknown,0.059,0,0,0.0,0,,0,0.0,43961.23,39.5,,0.0,Completed,False,False,False,False
971,Reactivation_Percentage_Discount_971,Percentage_Discount,9.2,,2025-05-12,2025-05-28,16,New_Customer,SMS,Reactivation,Beauty,0.055,2,2,238.54,8,119.27,2,238.54,1604.8,36.21,802.4,0.1486,Completed,False,False,False,False
972,Upsell_BOGO_972,BOGO,0.0,41.23,2025-08-21,2025-09-03,13,Medium_Value,Email,Upsell,Unknown,0.189,0,0,0.0,0,,0,0.0,8823.94,13.01,,0.0,Completed,False,False,False,False
973,Retention_BOGO_973,BOGO,0.0,0.0,2025-07-06,2025-07-17,11,New_Customer,Push,Retention,Unknown,0.059,0,0,0.0,0,,0,0.0,9842.68,40.7,,0.0,Completed,False,False,False,False
974,Reactivation_Fixed_Amount_974,Fixed_Amount,26.68,73.68,2024-07-26,2024-09-24,60,New_Customer,SMS,Reactivation,Unknown,0.082,10,10,1245.11,40,124.511,10,1245.11,10874.9,38.83,1087.49,0.1145,Completed,False,False,False,False
975,Upsell_Percentage_Discount_975,Percentage_Discount,27.0,,2025-09-11,2025-09-17,6,Low_Value,Social,Upsell,Unknown,0.219,0,0,0.0,0,,0,0.0,33249.49,9.51,,0.0,Completed,False,False,False,False
976,Retention_BOGO_976,BOGO,0.0,31.57,2024-10-14,2024-10-28,14,Low_Value,Email,Retention,Unknown,0.096,3,3,320.44,7,106.81333333333333,3,320.44,5396.83,24.96,1798.94,0.0594,Completed,False,False,False,False
977,Retention_Free_Shipping_977,Free_Shipping,0.0,34.49,2025-01-26,2025-02-06,11,Low_Value,Email,Retention,Unknown,0.084,5,5,509.44,20,101.888,5,509.44,9276.07,13.12,1855.21,0.0549,Completed,False,False,False,False
978,Reactivation_BOGO_978,BOGO,0.0,56.71,2025-04-05,2025-05-04,29,Medium_Value,SMS,Reactivation,Unknown,0.172,2,2,518.61,12,259.305,2,518.61,12513.61,6.64,6256.81,0.0414,Completed,False,False,False,False
979,Acquisition_Fixed_Amount_979,Fixed_Amount,82.57,99.38,2024-07-14,2024-07-28,14,New_Customer,Email,Acquisition,Unknown,0.081,5,5,543.95,21,108.79,5,543.95,9246.98,17.33,1849.4,0.0588,Completed,False,False,False,False
980,Acquisition_Free_Shipping_980,Free_Shipping,0.0,30.89,2024-07-23,2024-09-08,47,New_Customer,Push,Acquisition,Clothing,0.206,2,2,146.81,11,73.405,2,146.81,31638.85,12.07,15819.43,0.0046,Completed,False,False,False,False
981,Reactivation_Free_Shipping_981,Free_Shipping,,,2024-09-30,2024-10-21,21,All_Customers,Email,Reactivation,Unknown,0.155,14,14,1885.93,64,134.70928571428573,14,1885.93,12596.4,46.78,899.74,0.1497,Completed,False,True,False,False
982,Upsell_Fixed_Amount_982,Fixed_Amount,75.09,29.09,2025-03-26,2025-04-14,19,Medium_Value,SMS,Upsell,Unknown,0.218,4,4,789.98,23,197.495,4,789.98,1825.75,10.48,456.44,0.4327,Completed,False,False,False,False
983,Reactivation_Percentage_Discount_983,Percentage_Discount,15.7,41.79,2025-05-20,2025-06-29,40,Lapsed,In_App,Reactivation,Beauty,0.241,0,0,0.0,0,,0,0.0,49512.82,32.13,,0.0,Completed,False,False,False,False
984,Acquisition_Fixed_Amount_984,Fixed_Amount,88.25,72.72,2024-10-17,2024-09-11,36,Low_Value,SMS,Acquisition,Unknown,0.111,0,0,0.0,0,,0,0.0,19216.74,26.19,,0.0,Completed,True,False,False,False
985,Retention_Percentage_Discount_985,Percentage_Discount,7.5,,2024-12-08,2024-12-18,10,New_Customer,Email,Retention,Unknown,0.191,2,2,441.64,18,220.82,2,441.64,49661.04,25.02,24830.52,0.0089,Completed,False,False,False,False
986,Cross_Sell_Percentage_Discount_986,Percentage_Discount,32.9,85.19,2024-10-21,2024-10-25,4,Medium_Value,Email,Cross_Sell,Home,0.12,1,1,261.0,11,261.0,1,261.0,49886.1,48.61,49886.1,0.0052,Completed,False,False,False,False
987,Retention_Free_Shipping_987,Free_Shipping,0.0,12.21,2025-03-07,2025-03-26,19,Low_Value,In_App,Retention,Unknown,0.172,0,0,0.0,0,,0,0.0,40497.37,13.26,,0.0,Completed,False,False,False,False
988,Upsell_BOGO_988,BOGO,0.0,60.58,2025-09-03,2025-09-10,7,Low_Value,Push,Upsell,Unknown,0.184,0,0,0.0,0,,0,0.0,10929.71,23.67,,0.0,Completed,False,False,False,False
989,Acquisition_Percentage_Discount_989,Percentage_Discount,47.6,0.0,2024-07-08,2024-08-31,54,Low_Value,In_App,Acquisition,Clothing,0.164,9,9,822.73,36,91.41444444444444,9,822.73,16554.6,39.91,1839.4,0.0497,Completed,False,False,False,False
990,Retention_Fixed_Amount_990,Fixed_Amount,39.64,31.52,2024-12-10,2024-12-16,6,Low_Value,SMS,Retention,Unknown,0.087,0,0,0.0,0,,0,0.0,36928.37,40.61,,0.0,Completed,False,False,False,False
991,Acquisition_Fixed_Amount_991,Fixed_Amount,36.3,77.25,2025-07-13,2025-07-28,15,Lapsed,Social,Acquisition,Unknown,0.173,0,0,0.0,0,,0,0.0,33552.67,37.48,,0.0,Completed,False,False,False,False
992,Acquisition_Free_Shipping_992,Free_Shipping,0.0,70.79,2025-05-13,2025-06-18,36,Medium_Value,Social,Acquisition,Unknown,0.217,5,4,1138.42,27,227.684,5,1138.42,22833.98,7.51,5708.5,0.0499,Completed,False,False,False,False
993,Reactivation_Percentage_Discount_993,Percentage_Discount,13.6,0.0,2025-08-30,2025-09-29,30,New_Customer,In_App,Reactivation,Beauty,0.061,0,0,0.0,0,,0,0.0,47818.05,18.74,,0.0,Completed,False,False,False,False
994,Cross_Sell_Fixed_Amount_994,Fixed_Amount,94.01,0.0,2024-09-03,2024-09-20,17,Medium_Value,Push,Cross_Sell,Unknown,0.192,4,4,794.73,16,198.6825,4,794.73,28243.75,36.55,7060.94,0.0281,Completed,False,False,False,False
995,Acquisition_Percentage_Discount_995,Percentage_Discount,6.0,48.51,2025-04-14,2025-05-09,25,Lapsed,Email,Acquisition,Home,0.121,0,0,0.0,0,,0,0.0,48519.03,19.04,,0.0,Completed,False,False,False,False
996,Upsell_Free_Shipping_996,Free_Shipping,0.0,87.04,2025-04-30,2025-05-20,20,New_Customer,Email,Upsell,Clothing,0.072,1,1,73.88,10,73.88,1,73.88,37564.74,10.79,37564.74,0.002,Completed,False,False,False,False
997,Reactivation_Percentage_Discount_997,Percentage_Discount,30.6,65.48,2025-03-16,2025-04-19,34,New_Customer,In_App,Reactivation,Unknown,0.168,0,0,0.0,0,,0,0.0,40118.39,5.65,,0.0,Completed,False,False,False,False
998,Retention_Fixed_Amount_998,Fixed_Amount,86.02,87.2,2025-07-30,2025-08-03,4,Medium_Value,Website_Banner,Retention,Clothing,0.175,0,0,0.0,0,,0,0.0,15453.7,16.52,,0.0,Completed,False,False,False,False
999,Upsell_Fixed_Amount_999,Fixed_Amount,86.64,57.86,2025-01-26,2025-02-15,20,Medium_Value,Website_Banner,Upsell,Unknown,0.092,0,0,0.0,0,,0,0.0,44066.31,15.06,,0.0,Completed,False,False,False,False
1000,Cross_Sell_BOGO_1000,BOGO,0.0,43.24,2025-07-24,2025-08-12,19,Medium_Value,Push,Cross_Sell,Beauty,0.15,0,0,0.0,0,,0,0.0,41571.37,45.75,,0.0,Completed,False,False,False,False
1001,Cross_Sell_Fixed_Amount_1001,Fixed_Amount,18.13,8.65,2024-09-15,2024-09-24,9,Lapsed,Email,Cross_Sell,Unknown,0.245,0,0,0.0,0,,0,0.0,26662.86,44.07,,0.0,Completed,False,False,False,False
1002,Retention_Free_Shipping_1002,Free_Shipping,0.0,0.0,2025-08-18,2025-09-03,16,Low_Value,In_App,Retention,Sports,0.249,0,0,0.0,0,,0,0.0,11061.71,34.89,,0.0,Completed,False,False,False,False
1003,Reactivation_Fixed_Amount_1003,Fixed_Amount,14.23,0.0,2024-08-04,2024-09-08,35,Low_Value,Email,Reactivation,Unknown,0.13,9,9,932.28,37,103.58666666666667,9,932.28,36871.6,22.34,4096.84,0.0253,Completed,False,False,False,False
1004,Cross_Sell_Percentage_Discount_1004,Percentage_Discount,18.5,0.0,2024-07-27,2024-08-06,10,New_Customer,Email,Cross_Sell,Unknown,0.199,1,1,168.51,5,168.51,1,168.51,35708.85,21.07,35708.85,0.0047,Completed,False,False,False,False
1005,Reactivation_Percentage_Discount_1005,Percentage_Discount,44.9,66.72,2024-11-02,2024-11-19,17,High_Value,Website_Banner,Reactivation,Beauty,0.2,0,0,0.0,0,,0,0.0,29192.11,36.85,,0.0,Completed,False,False,False,False
1006,Acquisition_Fixed_Amount_1006,Fixed_Amount,15.85,15.16,2025-07-19,2025-08-25,37,All_Customers,SMS,Acquisition,Unknown,0.092,0,0,0.0,0,,0,0.0,1118.41,15.83,,0.0,Completed,False,False,False,False
1007,Reactivation_Free_Shipping_1007,Free_Shipping,0.0,0.0,2025-07-10,2025-08-05,26,High_Value,Email,Reactivation,Unknown,0.054,0,0,0.0,0,,0,0.0,1681.45,10.68,,0.0,Completed,False,False,False,False
1008,Upsell_Percentage_Discount_1008,Percentage_Discount,8.1,69.02,2025-03-19,2025-03-24,5,New_Customer,Push,Upsell,Electronics,0.103,1,1,173.39,8,173.39,1,173.39,34326.82,46.67,34326.82,0.0051,Completed,False,False,False,False
1009,Upsell_Free_Shipping_1009,Free_Shipping,0.0,99.61,2025-02-07,2025-02-22,15,High_Value,In_App,Upsell,Unknown,0.231,1,1,301.63,1,301.63,1,301.63,16897.79,12.23,16897.79,0.0179,Completed,False,False,False,False
1010,Cross_Sell_Free_Shipping_1010,Free_Shipping,0.0,53.33,2024-10-18,2024-11-05,18,High_Value,Website_Banner,Cross_Sell,Unknown,0.165,1,1,736.32,2,736.32,1,736.32,33211.81,41.85,33211.81,0.0222,Completed,False,False,False,False
1011,Acquisition_Fixed_Amount_1011,Fixed_Amount,91.88,30.95,2024-09-14,2024-10-02,18,Lapsed,In_App,Acquisition,Sports,0.187,0,0,0.0,0,,0,0.0,32553.25,37.45,,0.0,Completed,False,False,False,False
1012,Reactivation_Fixed_Amount_1012,Fixed_Amount,95.97,68.83,2025-01-28,2025-03-13,44,All_Customers,Website_Banner,Reactivation,Unknown,0.202,6,6,1231.63,35,205.27166666666668,6,1231.63,49517.18,28.5,8252.86,0.0249,Completed,False,False,False,False
1013,Cross_Sell_Percentage_Discount_1013,Percentage_Discount,14.8,0.0,2025-05-28,2025-06-03,6,Lapsed,Social,Cross_Sell,Unknown,0.18,0,0,0.0,0,,0,0.0,23041.94,5.46,,0.0,Completed,False,False,False,False
