promotion_key,promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition
931,931,Retention_Free_Shipping_931,Free_Shipping,0.0,88.41,2025-09-26,2025-10-01,5.0,High_Value,Push,Retention,Electronics,0.131,39954.97,18.47
932,932,Cross_Sell_Percentage_Discount_932,Percentage_Discount,21.8,93.15,2025-04-08,2025-04-12,4.0,All_Customers,In_App,Cross_Sell,Home,0.064,4295.85,26.75
933,933,Cross_Sell_Percentage_Discount_933,Percentage_Discount,10.0,0.0,2025-06-18,2025-06-24,6.0,New_Customer,Email,Cross_Sell,Beauty,0.066,9284.81,26.41
934,934,Retention_Free_Shipping_934,Free_Shipping,0.0,,2025-07-25,2025-08-08,14.0,Lapsed,Email,Retention,Unknown,0.146,43271.62,30.7
935,935,Reactivation_BOGO_935,BOGO,0.0,0.0,2025-02-17,2025-04-05,47.0,New_Customer,Social,Reactivation,Beauty,0.097,20536.14,28.22
936,936,Reactivation_Fixed_Amount_936,Fixed_Amount,72.46,29.98,2024-08-29,2024-10-04,36.0,Lapsed,Push,Reactivation,Books,0.115,40824.5,48.49
937,937,Reactivation_BOGO_937,BOGO,0.0,,2024-09-21,2024-10-30,39.0,Lapsed,SMS,Reactivation,Beauty,0.245,11445.67,46.06
938,938,Cross_Sell_BOGO_938,BOGO,0.0,67.72,2025-01-06,2025-01-22,16.0,New_Customer,Email,Cross_Sell,Unknown,0.07,44606.44,38.58
939,939,Upsell_BOGO_939,BOGO,0.0,81.56,2025-07-30,2025-08-07,8.0,All_Customers,Email,Upsell,Unknown,0.085,11632.57,46.41
940,940,Retention_Fixed_Amount_940,Fixed_Amount,76.73,33.94,2025-09-08,2025-09-15,7.0,High_Value,SMS,Retention,Beauty,0.095,34050.83,46.7
941,941,Upsell_Free_Shipping_941,Free_Shipping,0.0,87.38,2025-08-12,2025-08-25,13.0,New_Customer,Social,Upsell,Unknown,0.246,11533.93,47.47
942,942,Retention_Fixed_Amount_942,Fixed_Amount,99.26,8.91,2025-01-31,2025-02-08,8.0,New_Customer,Push,Retention,Sports,0.237,16588.66,40.48
943,943,Reactivation_Free_Shipping_943,Free_Shipping,0.0,0.0,2024-08-08,2024-09-05,28.0,Lapsed,Push,Reactivation,Home,0.196,43496.07,25.15
944,944,Retention_Percentage_Discount_944,Percentage_Discount,5.9,41.68,2024-07-30,2024-08-14,15.0,All_Customers,Social,Retention,Unknown,0.077,28605.03,24.79
945,945,Upsell_Free_Shipping_945,Free_Shipping,0.0,,2025-01-18,2025-01-31,13.0,New_Customer,Social,Upsell,Books,0.198,36111.56,6.66
946,946,Reactivation_BOGO_946,BOGO,0.0,0.0,2024-07-18,2024-09-06,50.0,Medium_Value,Website_Banner,Reactivation,Home,0.078,47380.13,8.42
947,947,Cross_Sell_Percentage_Discount_947,Percentage_Discount,39.9,0.0,2024-07-17,2024-07-31,14.0,Medium_Value,Email,Cross_Sell,Unknown,0.084,42076.08,48.83
948,948,Acquisition_Fixed_Amount_948,Fixed_Amount,18.46,0.0,2025-05-17,2025-06-18,32.0,Medium_Value,Website_Banner,Acquisition,Unknown,0.134,32030.75,7.11
949,949,Reactivation_Percentage_Discount_949,Percentage_Discount,14.0,92.59,2025-06-28,2025-08-23,56.0,All_Customers,Email,Reactivation,Sports,0.072,46509.83,39.07
950,950,Cross_Sell_Free_Shipping_950,Free_Shipping,0.0,,2024-12-03,2024-12-09,6.0,Lapsed,Website_Banner,Cross_Sell,Unknown,0.14,4216.05,38.18
951,951,Retention_BOGO_951,BOGO,0.0,16.4,2025-07-04,2025-07-20,16.0,All_Customers,Website_Banner,Retention,Clothing,0.187,18650.38,30.61
952,952,Cross_Sell_Fixed_Amount_952,Fixed_Amount,91.29,22.95,2025-06-17,2025-07-02,15.0,Medium_Value,Social,Cross_Sell,Unknown,0.213,21777.97,35.17
953,953,Acquisition_Percentage_Discount_953,Percentage_Discount,12.6,0.0,2024-08-13,2024-09-15,33.0,Medium_Value,SMS,Acquisition,Beauty,0.146,14583.41,15.16
954,954,Upsell_Fixed_Amount_954,Fixed_Amount,,61.02,2025-02-20,2025-02-08,12.0,All_Customers,Push,Upsell,Unknown,0.084,6471.57,34.96
955,955,Acquisition_Percentage_Discount_955,Percentage_Discount,29.1,0.0,2025-05-25,2025-07-20,56.0,Low_Value,Push,Acquisition,Unknown,0.233,48984.24,49.77
956,956,Cross_Sell_Free_Shipping_956,Free_Shipping,0.0,1.36,2025-03-04,2025-03-19,15.0,High_Value,Social,Cross_Sell,Clothing,0.238,30239.79,17.59
957,957,Retention_Free_Shipping_957,Free_Shipping,0.0,0.0,2025-01-11,2025-01-19,8.0,High_Value,Website_Banner,Retention,Unknown,0.135,41155.73,40.99
958,958,Retention_Fixed_Amount_958,Fixed_Amount,47.76,0.0,2024-11-24,2024-12-08,14.0,All_Customers,Website_Banner,Retention,Home,0.218,47567.56,44.04
959,959,Upsell_Percentage_Discount_959,Percentage_Discount,38.6,0.0,2025-01-23,2025-02-13,21.0,High_Value,Push,Upsell,Unknown,0.221,24900.6,47.61
960,960,Acquisition_BOGO_960,BOGO,0.0,0.0,2024-09-20,2024-10-20,30.0,All_Customers,Social,Acquisition,Home,0.234,15319.07,22.27
961,961,Upsell_BOGO_961,BOGO,0.0,36.24,2024-07-17,2024-08-06,20.0,New_Customer,Push,Upsell,Unknown,0.064,14945.82,36.48
962,962,Upsell_Free_Shipping_962,Free_Shipping,0.0,37.18,2024-08-30,2024-09-15,16.0,High_Value,Email,Upsell,Unknown,0.167,26635.17,12.83
963,963,Retention_Percentage_Discount_963,Percentage_Discount,28.5,0.0,2025-06-02,2025-06-05,3.0,New_Customer,SMS,Retention,Unknown,0.136,39101.78,22.04
964,964,Cross_Sell_Percentage_Discount_964,Percentage_Discount,34.3,13.85,2025-06-12,2025-06-28,16.0,New_Customer,In_App,Cross_Sell,Unknown,0.081,23608.69,35.06
965,965,Acquisition_Fixed_Amount_965,Fixed_Amount,64.66,85.59,2025-05-27,2025-07-20,54.0,High_Value,In_App,Acquisition,Unknown,0.143,42507.53,26.61
966,966,Acquisition_BOGO_966,BOGO,0.0,86.54,2024-12-07,2025-01-08,32.0,High_Value,In_App,Acquisition,Unknown,0.092,29573.92,15.16
967,967,Retention_BOGO_967,BOGO,0.0,0.0,2024-07-23,2024-08-06,14.0,Lapsed,Social,Retention,Books,0.245,3783.33,31.95
968,968,Reactivation_Fixed_Amount_968,Fixed_Amount,65.27,80.16,2024-08-18,2024-10-17,60.0,Medium_Value,Website_Banner,Reactivation,Sports,0.102,29570.79,39.74
969,969,Upsell_BOGO_969,BOGO,0.0,0.0,2025-07-27,2025-08-13,17.0,Medium_Value,Push,Upsell,Unknown,0.072,16953.29,40.76
970,970,Reactivation_Free_Shipping_970,Free_Shipping,0.0,35.91,2024-08-04,2024-09-01,28.0,High_Value,Website_Banner,Reactivation,Unknown,0.059,43961.23,39.5
971,971,Reactivation_Percentage_Discount_971,Percentage_Discount,9.2,,2025-05-12,2025-05-28,16.0,New_Customer,SMS,Reactivation,Beauty,0.055,1604.8,36.21
972,972,Upsell_BOGO_972,BOGO,0.0,41.23,2025-08-21,2025-09-03,13.0,Medium_Value,Email,Upsell,Unknown,0.189,8823.94,13.01
973,973,Retention_BOGO_973,BOGO,0.0,0.0,2025-07-06,2025-07-17,11.0,New_Customer,Push,Retention,Unknown,0.059,9842.68,40.7
974,974,Reactivation_Fixed_Amount_974,Fixed_Amount,26.68,73.68,2024-07-26,2024-09-24,60.0,New_Customer,SMS,Reactivation,Unknown,0.082,10874.9,38.83
975,975,Upsell_Percentage_Discount_975,Percentage_Discount,27.0,,2025-09-11,2025-09-17,6.0,Low_Value,Social,Upsell,Unknown,0.219,33249.49,9.51
976,976,Retention_BOGO_976,BOGO,0.0,31.57,2024-10-14,2024-10-28,14.0,Low_Value,Email,Retention,Unknown,0.096,5396.83,24.96
977,977,Retention_Free_Shipping_977,Free_Shipping,0.0,34.49,2025-01-26,2025-02-06,11.0,Low_Value,Email,Retention,Unknown,0.084,9276.07,13.12
978,978,Reactivation_BOGO_978,BOGO,0.0,56.71,2025-04-05,2025-05-04,29.0,Medium_Value,SMS,Reactivation,Unknown,0.172,12513.61,6.64
979,979,Acquisition_Fixed_Amount_979,Fixed_Amount,82.57,99.38,2024-07-14,2024-07-28,14.0,New_Customer,Email,Acquisition,Unknown,0.081,9246.98,17.33
980,980,Acquisition_Free_Shipping_980,Free_Shipping,0.0,30.89,2024-07-23,2024-09-08,47.0,New_Customer,Push,Acquisition,Clothing,0.206,31638.85,12.07
981,981,Reactivation_Free_Shipping_981,Free_Shipping,,,2024-09-30,2024-10-21,21.0,All_Customers,Email,Reactivation,Unknown,0.155,12596.4,46.78
982,982,Upsell_Fixed_Amount_982,Fixed_Amount,75.09,29.09,2025-03-26,2025-04-14,19.0,Medium_Value,SMS,Upsell,Unknown,0.218,1825.75,10.48
983,983,Reactivation_Percentage_Discount_983,Percentage_Discount,15.7,41.79,2025-05-20,2025-06-29,40.0,Lapsed,In_App,Reactivation,Beauty,0.241,49512.82,32.13
984,984,Acquisition_Fixed_Amount_984,Fixed_Amount,88.25,72.72,2024-10-17,2024-09-11,36.0,Low_Value,SMS,Acquisition,Unknown,0.111,19216.74,26.19
985,985,Retention_Percentage_Discount_985,Percentage_Discount,7.5,,2024-12-08,2024-12-18,10.0,New_Customer,Email,Retention,Unknown,0.191,49661.04,25.02
986,986,Cross_Sell_Percentage_Discount_986,Percentage_Discount,32.9,85.19,2024-10-21,2024-10-25,4.0,Medium_Value,Email,Cross_Sell,Home,0.12,49886.1,48.61
987,987,Retention_Free_Shipping_987,Free_Shipping,0.0,12.21,2025-03-07,2025-03-26,19.0,Low_Value,In_App,Retention,Unknown,0.172,40497.37,13.26
988,988,Upsell_BOGO_988,BOGO,0.0,60.58,2025-09-03,2025-09-10,7.0,Low_Value,Push,Upsell,Unknown,0.184,10929.71,23.67
989,989,Acquisition_Percentage_Discount_989,Percentage_Discount,47.6,0.0,2024-07-08,2024-08-31,54.0,Low_Value,In_App,Acquisition,Clothing,0.164,16554.6,39.91
990,990,Retention_Fixed_Amount_990,Fixed_Amount,39.64,31.52,2024-12-10,2024-12-16,6.0,Low_Value,SMS,Retention,Unknown,0.087,36928.37,40.61
991,991,Acquisition_Fixed_Amount_991,Fixed_Amount,36.3,77.25,2025-07-13,2025-07-28,15.0,Lapsed,Social,Acquisition,Unknown,0.173,33552.67,37.48
992,992,Acquisition_Free_Shipping_992,Free_Shipping,0.0,70.79,2025-05-13,2025-06-18,36.0,Medium_Value,Social,Acquisition,Unknown,0.217,22833.98,7.51
993,993,Reactivation_Percentage_Discount_993,Percentage_Discount,13.6,0.0,2025-08-30,2025-09-29,30.0,New_Customer,In_App,Reactivation,Beauty,0.061,47818.05,18.74
994,994,Cross_Sell_Fixed_Amount_994,Fixed_Amount,94.01,0.0,2024-09-03,2024-09-20,17.0,Medium_Value,Push,Cross_Sell,Unknown,0.192,28243.75,36.55
995,995,Acquisition_Percentage_Discount_995,Percentage_Discount,6.0,48.51,2025-04-14,2025-05-09,25.0,Lapsed,Email,Acquisition,Home,0.121,48519.03,19.04
996,996,Upsell_Free_Shipping_996,Free_Shipping,0.0,87.04,2025-04-30,2025-05-20,20.0,New_Customer,Email,Upsell,Clothing,0.072,37564.74,10.79
997,997,Reactivation_Percentage_Discount_997,Percentage_Discount,30.6,65.48,2025-03-16,2025-04-19,34.0,New_Customer,In_App,Reactivation,Unknown,0.168,40118.39,5.65
998,998,Retention_Fixed_Amount_998,Fixed_Amount,86.02,87.2,2025-07-30,2025-08-03,4.0,Medium_Value,Website_Banner,Retention,Clothing,0.175,15453.7,16.52
999,999,Upsell_Fixed_Amount_999,Fixed_Amount,86.64,57.86,2025-01-26,2025-02-15,20.0,Medium_Value,Website_Banner,Upsell,Unknown,0.092,44066.31,15.06
1000,1000,Cross_Sell_BOGO_1000,BOGO,0.0,43.24,2025-07-24,2025-08-12,19.0,Medium_Value,Push,Cross_Sell,Beauty,0.15,41571.37,45.75
1001,1001,Cross_Sell_Fixed_Amount_1001,Fixed_Amount,18.13,8.65,2024-09-15,2024-09-24,9.0,Lapsed,Email,Cross_Sell,Unknown,0.245,26662.86,44.07
1002,1002,Retention_Free_Shipping_1002,Free_Shipping,0.0,0.0,2025-08-18,2025-09-03,16.0,Low_Value,In_App,Retention,Sports,0.249,11061.71,34.89
1003,1003,Reactivation_Fixed_Amount_1003,Fixed_Amount,14.23,0.0,2024-08-04,2024-09-08,35.0,Low_Value,Email,Reactivation,Unknown,0.13,36871.6,22.34
1004,1004,Cross_Sell_Percentage_Discount_1004,Percentage_Discount,18.5,0.0,2024-07-27,2024-08-06,10.0,New_Customer,Email,Cross_Sell,Unknown,0.199,35708.85,21.07
1005,1005,Reactivation_Percentage_Discount_1005,Percentage_Discount,44.9,66.72,2024-11-02,2024-11-19,17.0,High_Value,Website_Banner,Reactivation,Beauty,0.2,29192.11,36.85
1006,1006,Acquisition_Fixed_Amount_1006,Fixed_Amount,15.85,15.16,2025-07-19,2025-08-25,37.0,All_Customers,SMS,Acquisition,Unknown,0.092,1118.41,15.83
1007,1007,Reactivation_Free_Shipping_1007,Free_Shipping,0.0,0.0,2025-07-10,2025-08-05,26.0,High_Value,Email,Reactivation,Unknown,0.054,1681.45,10.68
1008,1008,Upsell_Percentage_Discount_1008,Percentage_Discount,8.1,69.02,2025-03-19,2025-03-24,5.0,New_Customer,Push,Upsell,Electronics,0.103,34326.82,46.67
1009,1009,Upsell_Free_Shipping_1009,Free_Shipping,0.0,99.61,2025-02-07,2025-02-22,15.0,High_Value,In_App,Upsell,Unknown,0.231,16897.79,12.23
1010,1010,Cross_Sell_Free_Shipping_1010,Free_Shipping,0.0,53.33,2024-10-18,2024-11-05,18.0,High_Value,Website_Banner,Cross_Sell,Unknown,0.165,33211.81,41.85
1011,1011,Acquisition_Fixed_Amount_1011,Fixed_Amount,91.88,30.95,2024-09-14,2024-10-02,18.0,Lapsed,In_App,Acquisition,Sports,0.187,32553.25,37.45
1012,1012,Reactivation_Fixed_Amount_1012,Fixed_Amount,95.97,68.83,2025-01-28,2025-03-13,44.0,All_Customers,Website_Banner,Reactivation,Unknown,0.202,49517.18,28.5
1013,1013,Cross_Sell_Percentage_Discount_1013,Percentage_Discount,14.8,0.0,2025-05-28,2025-06-03,6.0,Lapsed,Social,Cross_Sell,Unknown,0.18,23041.94,5.46
1014,1014,Retention_Free_Shipping_1014,Free_Shipping,0.0,92.41,2025-06-14,2025-06-23,9.0,All_Customers,Email,Retention,Unknown,0.148,34376.66,13.93
1015,1015,Reactivation_Free_Shipping_1015,Free_Shipping,0.0,38.62,2024-11-16,2024-12-04,18.0,Lapsed,Social,Reactivation,Home,0.188,48170.53,6.31
1016,1016,Upsell_Free_Shipping_1016,Free_Shipping,0.0,0.0,2024-10-09,2024-10-21,12.0,High_Value,Email,Upsell,Unknown,0.087,44391.55,28.63
1017,1017,Upsell_BOGO_1017,BOGO,0.0,34.55,2024-08-20,2024-08-29,9.0,Lapsed,Push,Upsell,Unknown,0.087,39041.66,26.28
1018,1018,Acquisition_Free_Shipping_1018,Free_Shipping,0.0,,2025-07-28,2025-08-28,31.0,All_Customers,In_App,Acquisition,Unknown,0.07,20368.26,41.29
1019,1019,Cross_Sell_Percentage_Discount_1019,Percentage_Discount,11.2,89.34,2025-01-29,2025-02-11,13.0,Lapsed,In_App,Cross_Sell,Unknown,0.139,46681.22,40.29
1020,1020,Reactivation_Fixed_Amount_1020,Fixed_Amount,12.51,0.0,2025-01-20,2025-03-09,48.0,Low_Value,Push,Reactivation,Unknown,0.238,32626.43,17.19
1021,1021,Retention_BOGO_1021,BOGO,0.0,0.0,2025-03-20,2025-03-25,5.0,New_Customer,Push,Retention,Unknown,0.074,32900.28,25.72
1022,1022,Upsell_Fixed_Amount_1022,Fixed_Amount,40.66,19.02,2024-12-17,2024-11-29,18.0,New_Customer,SMS,Upsell,Unknown,0.087,26656.58,34.14
1023,1023,Reactivation_Fixed_Amount_1023,Fixed_Amount,89.46,40.55,2025-01-13,2025-02-02,20.0,Medium_Value,In_App,Reactivation,Books,0.058,7212.39,23.85
1024,1024,Acquisition_BOGO_1024,BOGO,0.0,82.72,2025-02-18,2025-03-16,26.0,All_Customers,Email,Acquisition,Unknown,0.071,37636.38,27.75
1025,1025,Cross_Sell_Fixed_Amount_1025,Fixed_Amount,46.64,69.75,2025-06-20,2025-07-06,16.0,All_Customers,Push,Cross_Sell,Sports,0.069,4105.63,43.59
1026,1026,Acquisition_Fixed_Amount_1026,Fixed_Amount,26.73,36.43,2025-04-19,2025-05-05,16.0,New_Customer,In_App,Acquisition,Unknown,0.196,41790.38,24.45
1027,1027,Acquisition_Percentage_Discount_1027,Percentage_Discount,20.9,94.3,2025-04-30,2025-05-24,24.0,Medium_Value,SMS,Acquisition,Unknown,0.242,46293.12,19.52
1028,1028,Acquisition_Free_Shipping_1028,Free_Shipping,0.0,0.0,2025-09-01,2025-09-29,28.0,Medium_Value,Website_Banner,Acquisition,Home,0.098,15822.47,30.66
1029,1029,Cross_Sell_BOGO_1029,BOGO,0.0,0.0,2025-09-03,2025-09-06,3.0,New_Customer,In_App,Cross_Sell,Unknown,0.132,31822.98,31.37
1030,1030,Cross_Sell_Fixed_Amount_1030,Fixed_Amount,27.02,0.0,2025-02-01,2025-02-09,8.0,All_Customers,Website_Banner,Cross_Sell,Sports,0.183,17820.02,37.89
1031,1031,Reactivation_Fixed_Amount_1031,Fixed_Amount,75.91,0.0,2025-07-13,2025-08-20,38.0,High_Value,Push,Reactivation,Sports,0.157,11188.31,21.69
1032,1032,Retention_Fixed_Amount_1032,Fixed_Amount,35.38,74.54,2025-01-24,2025-01-04,20.0,Medium_Value,Push,Retention,Unknown,0.083,15685.9,46.24
1033,1033,Acquisition_BOGO_1033,BOGO,0.0,25.91,2024-08-30,2024-10-11,42.0,Medium_Value,SMS,Acquisition,Sports,0.175,25018.44,33.78
1034,1034,Upsell_Percentage_Discount_1034,Percentage_Discount,23.0,54.58,2025-01-22,2025-02-02,11.0,All_Customers,Social,Upsell,Unknown,0.062,8959.58,31.64
1035,1035,Acquisition_Percentage_Discount_1035,Percentage_Discount,18.1,29.75,2024-07-25,2024-08-19,25.0,High_Value,Website_Banner,Acquisition,Unknown,0.174,14725.39,34.57
1036,1036,Acquisition_Fixed_Amount_1036,Fixed_Amount,93.99,0.0,2025-04-12,2025-05-19,37.0,All_Customers,Website_Banner,Acquisition,Beauty,0.193,35129.23,24.25
1037,1037,Upsell_Free_Shipping_1037,Free_Shipping,0.0,46.03,2025-05-29,2025-06-01,3.0,All_Customers,Social,Upsell,Unknown,0.085,46884.42,7.71
1038,1038,Cross_Sell_Percentage_Discount_1038,Percentage_Discount,45.2,35.3,2025-06-02,2025-06-20,18.0,Medium_Value,In_App,Cross_Sell,Unknown,0.086,21042.2,46.12
1039,1039,Retention_BOGO_1039,BOGO,0.0,0.0,2025-06-12,2025-07-03,21.0,All_Customers,In_App,Retention,Unknown,0.211,25868.73,27.34
1040,1040,Acquisition_Percentage_Discount_1040,Percentage_Discount,,0.0,2024-10-09,2024-12-03,55.0,All_Customers,Push,Acquisition,Sports,0.109,24587.41,5.52
1041,1041,Reactivation_Free_Shipping_1041,Free_Shipping,0.0,5.62,2025-07-30,2025-09-26,58.0,Low_Value,In_App,Reactivation,Unknown,0.164,29509.28,7.15
1042,1042,Retention_Free_Shipping_1042,Free_Shipping,0.0,0.0,2024-09-16,2024-09-24,8.0,Medium_Value,Push,Retention,Unknown,0.155,7193.89,15.35
1043,1043,Reactivation_Free_Shipping_1043,Free_Shipping,0.0,0.0,2024-12-02,2025-01-12,41.0,All_Customers,In_App,Reactivation,Unknown,0.236,48729.34,27.5
1044,1044,Reactivation_Percentage_Discount_1044,Percentage_Discount,21.0,18.06,2024-12-01,2024-12-16,15.0,Low_Value,Social,Reactivation,Unknown,0.062,31426.12,38.61
1045,1045,Acquisition_Fixed_Amount_1045,Fixed_Amount,16.07,26.8,2025-07-23,2025-08-16,24.0,Low_Value,Email,Acquisition,Electronics,0.129,36358.2,27.13
1046,1046,Cross_Sell_BOGO_1046,BOGO,0.0,88.23,2025-06-18,2025-07-02,14.0,Low_Value,Email,Cross_Sell,Unknown,0.249,37111.87,35.82
1047,1047,Retention_Percentage_Discount_1047,Percentage_Discount,15.4,8.72,2025-05-14,2025-05-28,14.0,High_Value,Social,Retention,Unknown,0.155,43509.93,16.05
1048,1048,Reactivation_Fixed_Amount_1048,Fixed_Amount,33.29,7.42,2024-11-15,2025-01-04,50.0,High_Value,In_App,Reactivation,Home,0.237,45114.2,27.72
1049,1049,Retention_Percentage_Discount_1049,Percentage_Discount,26.3,0.0,2024-08-26,2024-09-10,15.0,Medium_Value,SMS,Retention,Unknown,0.157,17139.06,48.85
1050,1050,Cross_Sell_BOGO_1050,BOGO,0.0,,2024-10-20,2024-10-26,6.0,New_Customer,In_App,Cross_Sell,Unknown,0.124,38988.13,45.21
1051,1051,Upsell_Free_Shipping_1051,Free_Shipping,0.0,66.46,2025-03-15,2025-03-31,16.0,New_Customer,Website_Banner,Upsell,Unknown,0.097,43177.0,9.81
1052,1052,Upsell_Free_Shipping_1052,Free_Shipping,0.0,23.4,2025-04-05,2025-04-22,17.0,New_Customer,Push,Upsell,Electronics,0.186,10347.99,48.0
1053,1053,Acquisition_Percentage_Discount_1053,Percentage_Discount,21.9,74.55,2024-07-05,2024-08-16,42.0,High_Value,In_App,Acquisition,Beauty,0.186,16352.77,13.98
1054,1054,Reactivation_Free_Shipping_1054,Free_Shipping,0.0,95.48,2025-07-01,2025-08-12,42.0,New_Customer,Social,Reactivation,Electronics,0.06,23407.47,6.75
1055,1055,Cross_Sell_Percentage_Discount_1055,Percentage_Discount,15.0,49.52,2025-01-30,2025-02-18,19.0,Low_Value,In_App,Cross_Sell,Unknown,0.195,37502.47,16.61
1056,1056,Acquisition_Free_Shipping_1056,Free_Shipping,0.0,62.02,2025-06-25,2025-08-07,43.0,Medium_Value,SMS,Acquisition,Sports,0.246,32877.37,20.45
1057,1057,Cross_Sell_Free_Shipping_1057,Free_Shipping,0.0,95.21,2025-06-04,2025-06-16,12.0,New_Customer,Social,Cross_Sell,Books,0.057,36960.94,22.63
1058,1058,Retention_Percentage_Discount_1058,Percentage_Discount,20.7,90.19,2025-02-19,2025-02-23,4.0,Low_Value,In_App,Retention,Unknown,0.093,14305.94,34.54
1059,1059,Upsell_Percentage_Discount_1059,Percentage_Discount,20.2,51.1,2024-12-29,2025-01-15,17.0,High_Value,In_App,Upsell,Books,0.166,12925.29,32.16
1060,1060,Acquisition_BOGO_1060,BOGO,0.0,2.12,2025-03-03,2025-03-17,14.0,All_Customers,Email,Acquisition,Unknown,0.117,35395.32,5.35
1061,1061,Acquisition_Free_Shipping_1061,Free_Shipping,0.0,30.17,2024-11-09,2024-12-22,43.0,Lapsed,Email,Acquisition,Unknown,0.157,19109.03,25.12
1062,1062,Reactivation_Free_Shipping_1062,Free_Shipping,0.0,52.68,2024-10-31,2024-12-20,50.0,New_Customer,SMS,Reactivation,Sports,0.171,14177.15,24.11
1063,1063,Upsell_Percentage_Discount_1063,Percentage_Discount,28.8,23.91,2024-07-27,2024-08-14,18.0,New_Customer,Website_Banner,Upsell,Unknown,0.172,35721.95,11.14
1064,1064,Reactivation_Fixed_Amount_1064,Fixed_Amount,13.43,0.0,2024-11-01,2024-12-09,38.0,All_Customers,In_App,Reactivation,Unknown,0.152,25232.87,47.38
1065,1065,Upsell_Percentage_Discount_1065,Percentage_Discount,10.7,,2025-08-17,2025-08-30,13.0,New_Customer,Social,Upsell,Unknown,0.202,22848.06,39.76
1066,1066,Retention_Percentage_Discount_1066,Percentage_Discount,22.8,78.71,2025-05-25,2025-06-14,20.0,Medium_Value,SMS,Retention,Beauty,0.235,10584.11,24.73
1067,1067,Upsell_Fixed_Amount_1067,Fixed_Amount,20.19,48.8,2025-08-17,2025-08-26,9.0,Low_Value,SMS,Upsell,Unknown,0.235,22869.59,6.64
1068,1068,Reactivation_BOGO_1068,BOGO,0.0,83.45,2025-02-26,2025-04-13,46.0,High_Value,Social,Reactivation,Unknown,0.145,30933.03,31.06
1069,1069,Acquisition_Fixed_Amount_1069,Fixed_Amount,28.3,68.72,2025-05-04,2025-05-31,27.0,All_Customers,SMS,Acquisition,Unknown,0.12,26235.01,42.68
1070,1070,Retention_Percentage_Discount_1070,Percentage_Discount,37.8,79.36,2024-09-23,2024-10-02,9.0,Lapsed,Website_Banner,Retention,Unknown,0.056,43995.1,9.91
1071,1071,Reactivation_Fixed_Amount_1071,Fixed_Amount,29.09,0.0,2024-10-14,2024-12-10,57.0,All_Customers,SMS,Reactivation,Electronics,0.101,10143.42,37.8
1072,1072,Reactivation_Percentage_Discount_1072,Percentage_Discount,32.7,84.66,2025-02-14,2025-03-30,44.0,New_Customer,Email,Reactivation,Unknown,0.132,48954.65,21.64
1073,1073,Reactivation_BOGO_1073,BOGO,0.0,86.71,2025-06-29,2025-08-27,59.0,High_Value,Email,Reactivation,Beauty,0.16,38442.25,22.22
1074,1074,Cross_Sell_Percentage_Discount_1074,Percentage_Discount,43.5,76.16,2025-03-25,2025-04-13,19.0,High_Value,In_App,Cross_Sell,Unknown,0.112,8322.51,26.3
1075,1075,Acquisition_Free_Shipping_1075,Free_Shipping,0.0,90.57,2025-03-02,2025-03-25,23.0,Lapsed,In_App,Acquisition,Unknown,0.225,7230.47,32.72
1076,1076,Cross_Sell_Fixed_Amount_1076,Fixed_Amount,10.38,25.65,2025-07-19,2025-07-23,4.0,All_Customers,Social,Cross_Sell,Unknown,0.226,13357.45,24.16
1077,1077,Acquisition_Free_Shipping_1077,Free_Shipping,0.0,39.72,2025-08-03,2025-08-19,16.0,New_Customer,Social,Acquisition,Unknown,0.118,38570.21,28.1
1078,1078,Reactivation_Percentage_Discount_1078,Percentage_Discount,7.6,56.08,2025-03-06,2025-04-06,31.0,Low_Value,In_App,Reactivation,Sports,0.243,11820.75,39.4
1079,1079,Acquisition_Percentage_Discount_1079,Percentage_Discount,48.0,81.38,2024-09-19,2024-10-29,40.0,Lapsed,Email,Acquisition,Home,0.082,33315.23,41.48
1080,1080,Upsell_Free_Shipping_1080,Free_Shipping,0.0,27.39,2024-09-01,2024-09-20,19.0,High_Value,Website_Banner,Upsell,Unknown,0.135,15362.64,20.88
1081,1081,Cross_Sell_BOGO_1081,BOGO,0.0,47.38,2024-07-20,2024-07-29,9.0,Low_Value,Push,Cross_Sell,Home,0.059,23686.04,37.78
1082,1082,Reactivation_Fixed_Amount_1082,Fixed_Amount,26.4,48.72,2025-01-07,2025-03-04,56.0,Lapsed,In_App,Reactivation,Sports,0.135,20098.87,44.36
1083,1083,Reactivation_Percentage_Discount_1083,Percentage_Discount,35.9,55.44,2024-07-18,2024-09-09,53.0,High_Value,Website_Banner,Reactivation,Unknown,0.222,9172.44,42.07
